movieId,title,genres,rating_count,popularity_percent_rank,avg_rating,quality_percent_rank,balanced_score,quality_focused_score,popularity_focused_score,balanced_position,quality_focused_position,popularity_focused_position,rank_spread
2720,Inspector Gadget (1999),Action|Adventure|Children|Comedy,191,0.5935,2.1466,0.0176,0.3056,0.1904,0.4207,1962,2663,1845,818
1381,Grease 2 (1982),Comedy|Musical|Romance,197,0.6039,1.8883,0.006,0.3049,0.1853,0.4245,1963,2684,1828,856
27788,"Jacket, The (2005)",Drama|Mystery|Sci-Fi|Thriller,61,0.1161,3.4754,0.4931,0.3046,0.38,0.2292,1964,1991,2585,621
1833,Mercury Rising (1998),Action|Drama|Thriller,114,0.4065,3.0044,0.2021,0.3043,0.2634,0.3452,1965,2435,2130,470
2240,My Bodyguard (1980),Drama,75,0.2197,3.3333,0.3883,0.304,0.3377,0.2703,1966,2162,2424,458
3169,"Falcon and the Snowman, The (1985)",Drama|Thriller,73,0.2034,3.3562,0.4043,0.3038,0.344,0.2637,1967,2138,2455,488
65130,Revolutionary Road (2008),Drama|Romance,52,0.0229,3.5962,0.5841,0.3035,0.4158,0.1913,1968,1844,2699,855
7247,Chitty Chitty Bang Bang (1968),Adventure|Children|Comedy|Fantasy|Musical,79,0.2495,3.2848,0.3562,0.3029,0.3242,0.2815,1969,2221,2383,414
2772,Detroit Rock City (1999),Comedy,107,0.3836,3.0514,0.2222,0.3029,0.2706,0.3352,1969,2412,2158,443
34338,"Aristocrats, The (2005)",Comedy|Documentary,67,0.1626,3.4104,0.4426,0.3026,0.3586,0.2466,1970,2077,2526,556
2950,"Blue Lagoon, The (1980)",Adventure|Drama|Romance,173,0.5581,2.4624,0.0468,0.3024,0.2002,0.4047,1971,2632,1905,727
1359,Jingle All the Way (1996),Children|Comedy,167,0.5483,2.518,0.0565,0.3024,0.204,0.4008,1972,2622,1919,703
52458,Disturbia (2007),Drama|Thriller,60,0.1061,3.4833,0.4984,0.3023,0.3807,0.2238,1973,1989,2601,628
2457,Running Scared (1986),Action|Comedy,75,0.2197,3.3267,0.3845,0.3021,0.3351,0.2691,1974,2172,2429,455
3404,Titanic (1953),Action|Drama,74,0.2122,3.3378,0.3914,0.3018,0.3376,0.2659,1975,2164,2443,468
3614,Honeymoon in Vegas (1992),Comedy|Romance,108,0.3845,3.0463,0.2188,0.3016,0.2685,0.3348,1976,2419,2161,443
6764,"Rundown, The (2003)",Action|Adventure|Comedy,71,0.1899,3.3662,0.4127,0.3013,0.3459,0.2567,1977,2127,2478,501
2188,54 (1998),Drama,137,0.4768,2.8139,0.1259,0.3013,0.2311,0.3715,1977,2539,2020,562
4333,Throw Momma from the Train (1987),Comedy|Crime,127,0.4473,2.8976,0.1547,0.301,0.2425,0.3595,1978,2507,2072,529
78469,"A-Team, The (2010)",Action|Comedy|Thriller,56,0.0675,3.5357,0.5342,0.3008,0.3942,0.2075,1979,1932,2657,725
47997,Idiocracy (2006),Adventure|Comedy|Sci-Fi|Thriller,84,0.2768,3.2321,0.3249,0.3008,0.3105,0.2912,1980,2273,2341,361
4815,Hearts in Atlantis (2001),Drama,62,0.1227,3.4597,0.4787,0.3007,0.3719,0.2295,1981,2026,2584,603
4478,Biloxi Blues (1988),Comedy|Drama,63,0.1309,3.4444,0.4699,0.3004,0.3682,0.2326,1982,2040,2573,591
7123,Naked Lunch (1991),Drama|Fantasy|Mystery|Sci-Fi,70,0.1808,3.3786,0.42,0.3004,0.3482,0.2525,1982,2118,2495,513
798,Daylight (1996),Action|Adventure|Drama|Thriller,144,0.4931,2.7535,0.1073,0.3002,0.2231,0.3774,1983,2565,1999,582
544,Striking Distance (1993),Action|Crime,117,0.4153,2.9615,0.1839,0.2996,0.2533,0.3459,1984,2472,2126,488
2802,Tequila Sunrise (1988),Action|Drama|Romance|Thriller,97,0.3409,3.1186,0.2574,0.2991,0.2824,0.3158,1985,2381,2230,396
5970,My Girl (1991),Comedy|Drama|Romance,96,0.3362,3.125,0.2618,0.299,0.2841,0.3138,1986,2379,2240,393
5882,Treasure Planet (2002),Adventure|Animation|Children|Sci-Fi|IMAX,77,0.2338,3.2987,0.3638,0.2988,0.3248,0.2728,1987,2217,2413,426
1465,Rosewood (1997),Action|Drama,63,0.1309,3.4365,0.4658,0.2983,0.3653,0.2314,1988,2055,2579,591
3167,Carnal Knowledge (1971),Comedy|Drama,55,0.0549,3.5455,0.5411,0.298,0.3953,0.2008,1989,1928,2674,746
2643,Superman IV: The Quest for Peace (1987),Action|Adventure|Sci-Fi,187,0.5873,1.9439,0.0072,0.2972,0.1812,0.4132,1990,2700,1868,832
69951,"Imaginarium of Doctor Parnassus, The (2009)",Drama|Fantasy,61,0.1161,3.459,0.4777,0.2969,0.3692,0.2246,1991,2035,2598,607
2877,Tommy (1975),Drama|Musical,104,0.3707,3.0529,0.2228,0.2968,0.2672,0.3263,1992,2422,2196,430
548,Terminal Velocity (1994),Action|Mystery|Thriller,128,0.4498,2.8594,0.1438,0.2968,0.2356,0.358,1992,2529,2080,537
45672,Click (2006),Adventure|Comedy|Drama|Fantasy|Romance,98,0.3456,3.1071,0.2476,0.2966,0.277,0.3162,1993,2391,2227,398
242,Farinelli: il castrato (1994),Drama|Musical,62,0.1227,3.4435,0.4696,0.2961,0.3655,0.2268,1994,2052,2594,600
54999,Shoot 'Em Up (2007),Action|Comedy|Crime,66,0.1547,3.4015,0.4375,0.2961,0.3527,0.2396,1994,2102,2551,557
8,Tom and Huck (1995),Adventure|Children,75,0.2197,3.3133,0.3726,0.2961,0.3267,0.2656,1995,2202,2445,450
489,Made in America (1993),Comedy,141,0.4862,2.7411,0.1048,0.2955,0.2192,0.3718,1996,2575,2018,579
354,Cobb (1994),Drama,63,0.1309,3.4286,0.4598,0.2954,0.3611,0.2296,1997,2066,2583,586
56949,27 Dresses (2008),Comedy|Romance,96,0.3362,3.1146,0.2546,0.2954,0.279,0.3117,1998,2388,2250,390
1399,Marvin's Room (1996),Drama,69,0.1748,3.3696,0.4143,0.2946,0.3425,0.2467,1999,2143,2525,526
2836,Outside Providence (1999),Comedy,83,0.2706,3.2229,0.3183,0.2944,0.304,0.2849,2000,2299,2368,368
7827,Cypher (2002),Action|Sci-Fi|Thriller,50,0.0,3.6,0.5882,0.2941,0.4117,0.1765,2001,1859,2741,882
1162,"Ruling Class, The (1972)",Comedy|Drama,50,0.0,3.6,0.5882,0.2941,0.4117,0.1765,2001,1859,2741,882
2468,Jumpin' Jack Flash (1986),Action|Comedy|Romance|Thriller,148,0.5035,2.6588,0.0841,0.2938,0.2099,0.3777,2002,2605,1997,608
2422,"Karate Kid, Part III, The (1989)",Action|Adventure|Children|Drama,180,0.5722,2.1194,0.0154,0.2938,0.1824,0.4051,2002,2693,1900,793
8493,Memphis Belle (1990),Action|Drama|War,59,0.0948,3.4746,0.4925,0.2936,0.3732,0.2141,2003,2021,2634,631
688,Operation Dumbo Drop (1995),Action|Adventure|Comedy|War,137,0.4768,2.7628,0.1105,0.2936,0.2204,0.3669,2003,2573,2039,570
2387,Very Bad Things (1998),Comedy|Crime,116,0.4137,2.9353,0.1726,0.2932,0.2449,0.3414,2004,2499,2137,495
2450,Howard the Duck (1986),Adventure|Comedy|Sci-Fi,180,0.5722,2.0972,0.0132,0.2927,0.1809,0.4045,2005,2702,1906,796
3251,Agnes of God (1985),Drama|Mystery,71,0.1899,3.3451,0.3952,0.2925,0.3336,0.2515,2006,2176,2503,497
68,French Twist (Gazon maudit) (1995),Comedy|Romance,61,0.1161,3.4426,0.468,0.2921,0.3624,0.2217,2007,2064,2606,599
74545,"Ghost Writer, The (2010)",Drama|Mystery|Thriller,53,0.0326,3.5566,0.5512,0.2919,0.3956,0.1882,2008,1926,2706,780
2325,Orgazmo (1997),Comedy,72,0.1955,3.3333,0.3883,0.2919,0.3304,0.2534,2008,2184,2491,483
340,"War, The (1994)",Adventure|Drama|War,73,0.2034,3.3219,0.3804,0.2919,0.3273,0.2565,2008,2198,2480,472
155,Beyond Rangoon (1995),Adventure|Drama|War,57,0.0785,3.4912,0.505,0.2917,0.3771,0.2064,2009,2008,2660,652
61729,Ghost Town (2008),Comedy|Fantasy|Romance,57,0.0785,3.4912,0.505,0.2917,0.3771,0.2064,2009,2008,2660,652
5265,Death to Smoochy (2002),Comedy|Crime|Drama,98,0.3456,3.0816,0.2367,0.2911,0.2693,0.3129,2010,2415,2245,405
2372,Fletch Lives (1989),Comedy,98,0.3456,3.0816,0.2367,0.2911,0.2693,0.3129,2010,2415,2245,405
635,"Family Thing, A (1996)",Comedy|Drama,52,0.0229,3.5673,0.5587,0.2908,0.398,0.1836,2011,1917,2719,802
4388,Scary Movie 2 (2001),Comedy,167,0.5483,2.3593,0.0333,0.2908,0.1878,0.3938,2011,2671,1936,735
33437,Unleashed (Danny the Dog) (2005),Action|Crime|Drama|Thriller,75,0.2197,3.2933,0.3603,0.29,0.3181,0.2619,2012,2249,2461,449
1431,Beverly Hills Ninja (1997),Action|Comedy,158,0.527,2.4842,0.0527,0.2899,0.195,0.3847,2013,2646,1966,680
4056,"Pledge, The (2001)",Crime|Drama|Mystery|Thriller,72,0.1955,3.3264,0.3839,0.2897,0.3274,0.252,2014,2197,2499,485
2379,Police Academy 2: Their First Assignment (1985),Comedy|Crime,160,0.5333,2.4594,0.0461,0.2897,0.1923,0.3871,2014,2656,1959,697
1126,Drop Dead Fred (1991),Comedy|Fantasy,155,0.5191,2.5419,0.0599,0.2895,0.1977,0.3814,2015,2637,1981,656
72,Kicking and Screaming (1995),Comedy|Drama,67,0.1626,3.3731,0.4162,0.2894,0.3401,0.2387,2016,2152,2554,538
3525,Bachelor Party (1984),Comedy,94,0.3271,3.1117,0.2517,0.2894,0.2743,0.3045,2016,2400,2284,384
1904,Henry Fool (1997),Comedy|Drama,50,0.0,3.59,0.5778,0.2889,0.4045,0.1734,2017,1883,2753,870
3099,Shampoo (1975),Comedy|Drama|Romance,73,0.2034,3.3151,0.3745,0.2889,0.3231,0.2547,2017,2226,2485,468
58025,Jumper (2008),Action|Adventure|Drama|Sci-Fi|Thriller,91,0.3136,3.1319,0.2643,0.2889,0.2791,0.2988,2018,2387,2315,369
1054,Get on the Bus (1996),Drama,53,0.0326,3.5472,0.543,0.2878,0.3899,0.1858,2019,1954,2714,760
2077,"Journey of Natty Gann, The (1985)",Adventure|Children,66,0.1547,3.3788,0.4206,0.2877,0.3408,0.2345,2020,2148,2568,548
84944,Rango (2011),Action|Adventure|Animation|Children|Comedy|Western,52,0.0229,3.5577,0.5518,0.2874,0.3931,0.1816,2021,1938,2724,786
177,Lord of Illusions (1995),Horror,108,0.3845,2.9769,0.1902,0.2874,0.2485,0.3262,2021,2487,2197,466
56171,"Golden Compass, The (2007)",Adventure|Children|Fantasy,93,0.322,3.1129,0.2527,0.2874,0.2735,0.3012,2022,2403,2301,381
818,"Very Brady Sequel, A (1996)",Comedy,154,0.5169,2.5195,0.0568,0.2869,0.1949,0.3789,2023,2648,1992,656
49274,Happy Feet (2006),Adventure|Animation|Children|Comedy|IMAX,89,0.3007,3.1461,0.2721,0.2864,0.2807,0.2921,2024,2385,2337,361
4091,Can't Buy Me Love (1987),Comedy|Romance,71,0.1899,3.3239,0.3826,0.2863,0.3248,0.2477,2025,2218,2516,491
4220,"Longest Yard, The (1974)",Comedy,75,0.2197,3.28,0.3528,0.2863,0.3129,0.2596,2025,2268,2469,444
89904,"Artist, The (2011)",Drama|Romance,56,0.0675,3.4911,0.5047,0.2861,0.3735,0.1987,2026,2020,2681,661
32031,Robots (2005),Adventure|Animation|Children|Comedy|Fantasy|Sci-Fi|IMAX,84,0.2768,3.1845,0.2947,0.2858,0.2894,0.2822,2027,2353,2380,353
4974,Not Another Teen Movie (2001),Comedy,123,0.4341,2.8455,0.1365,0.2853,0.2258,0.3448,2028,2557,2131,529
2052,Hocus Pocus (1993),Children|Comedy|Fantasy|Horror,108,0.3845,2.9676,0.1855,0.285,0.2452,0.3248,2029,2498,2202,469
87869,Horrible Bosses (2011),Comedy|Crime,60,0.1061,3.4333,0.4636,0.2848,0.3563,0.2133,2030,2087,2642,612
3316,Reindeer Games (2000),Action|Thriller,129,0.4526,2.7868,0.1171,0.2848,0.2177,0.3519,2030,2580,2104,550
5151,40 Days and 40 Nights (2002),Comedy|Romance,132,0.4636,2.7424,0.1055,0.2845,0.2129,0.3562,2031,2599,2089,568
8985,Blade: Trinity (2004),Action|Fantasy|Horror|Thriller,100,0.3537,3.04,0.2153,0.2845,0.2568,0.3122,2032,2461,2247,429
2709,Muppets From Space (1999),Children|Comedy,93,0.322,3.1022,0.2458,0.2839,0.2686,0.2992,2033,2418,2313,385
7649,Babylon 5: In the Beginning (1998),Adventure|Sci-Fi,52,0.0229,3.5481,0.5443,0.2836,0.3879,0.1793,2034,1965,2731,766
2034,"Black Hole, The (1979)",Children|Sci-Fi,125,0.4416,2.812,0.1252,0.2834,0.2202,0.3467,2035,2574,2122,539
3979,Little Nicky (2000),Comedy,154,0.5169,2.474,0.0496,0.2833,0.1898,0.3767,2036,2664,2004,660
2320,Apt Pupil (1998),Drama|Thriller,89,0.3007,3.1348,0.2655,0.2831,0.2761,0.2901,2037,2396,2344,359
2412,Rocky V (1990),Action|Drama,165,0.5439,2.203,0.022,0.283,0.1786,0.3874,2038,2707,1957,750
2280,Clay Pigeons (1998),Crime,55,0.0549,3.5,0.5107,0.2828,0.3739,0.1917,2039,2017,2696,679
2102,Steamboat Willie (1928),Animation|Children|Comedy|Musical,65,0.1478,3.3769,0.4175,0.2826,0.3366,0.2287,2040,2167,2587,547
13,Balto (1995),Adventure|Animation|Children,77,0.2338,3.2403,0.3315,0.2826,0.3022,0.2631,2040,2306,2457,417
3483,"Road to El Dorado, The (2000)",Animation|Children,103,0.365,3.0,0.2003,0.2826,0.2497,0.3156,2040,2482,2231,442
2048,"Great Mouse Detective, The (1986)",Action|Animation|Children|Crime,80,0.2558,3.2125,0.3092,0.2825,0.2932,0.2718,2041,2340,2415,374
2827,"Astronaut's Wife, The (1999)",Horror|Sci-Fi|Thriller,149,0.5066,2.5235,0.0578,0.2822,0.1924,0.3719,2042,2655,2017,638
1346,Cat People (1982),Drama|Fantasy|Horror,98,0.3456,3.0459,0.2185,0.282,0.2566,0.3074,2043,2462,2268,419
6765,Under the Tuscan Sun (2003),Comedy|Drama|Romance,70,0.1808,3.3214,0.3795,0.2801,0.3199,0.2404,2044,2239,2549,505
39444,"Weather Man, The (2005)",Comedy|Drama,70,0.1808,3.3214,0.3795,0.2801,0.3199,0.2404,2044,2239,2549,505
2252,Hero (1992),Comedy|Drama,87,0.2928,3.1379,0.2674,0.2801,0.275,0.2852,2044,2397,2366,353
157,Canadian Bacon (1995),Comedy|War,131,0.4589,2.7252,0.1001,0.2795,0.2078,0.3513,2045,2610,2105,565
2995,House on Haunted Hill (1999),Horror|Thriller,148,0.5035,2.5068,0.0552,0.2793,0.1897,0.369,2046,2665,2030,635
1991,Child's Play (1988),Horror|Thriller,129,0.4526,2.7442,0.1058,0.2792,0.2098,0.3486,2047,2606,2118,559
1840,He Got Game (1998),Drama,71,0.1899,3.3028,0.3666,0.2782,0.3136,0.2429,2048,2265,2539,491
169,Free Willy 2: The Adventure Home (1995),Adventure|Children|Drama,157,0.5239,2.3471,0.032,0.2779,0.1796,0.3763,2049,2705,2005,700
4357,How to Marry a Millionaire (1953),Comedy|Drama|Romance,51,0.0107,3.549,0.5449,0.2778,0.3846,0.1709,2050,1973,2762,789
2290,Stardust Memories (1980),Comedy|Drama,51,0.0107,3.549,0.5449,0.2778,0.3846,0.1709,2050,1973,2762,789
30820,"Woodsman, The (2004)",Drama,51,0.0107,3.549,0.5449,0.2778,0.3846,0.1709,2050,1973,2762,789
2860,Blue Streak (1999),Comedy,101,0.3559,2.995,0.199,0.2775,0.2461,0.3089,2051,2494,2262,443
8907,Shark Tale (2004),Animation|Children|Comedy,114,0.4065,2.8772,0.1478,0.2772,0.2254,0.3289,2052,2559,2190,507
7164,Peter Pan (2003),Action|Adventure|Children|Fantasy,61,0.1161,3.4016,0.4379,0.277,0.3413,0.2126,2053,2146,2644,591
2530,Beneath the Planet of the Apes (1970),Action|Sci-Fi,112,0.3992,2.8973,0.1544,0.2768,0.2279,0.3258,2054,2549,2198,495
2517,Christine (1983),Horror,103,0.365,2.9709,0.188,0.2765,0.2411,0.3119,2055,2512,2248,457
1924,Plan 9 from Outer Space (1959),Horror|Sci-Fi,138,0.4793,2.5942,0.0738,0.2765,0.1954,0.3576,2055,2643,2082,588
3444,Bloodsport (1988),Action,83,0.2706,3.1627,0.2812,0.2759,0.278,0.2738,2056,2390,2408,352
4713,Altered States (1980),Drama|Sci-Fi,68,0.1692,3.3235,0.382,0.2756,0.3181,0.233,2057,2248,2572,515
62081,Eagle Eye (2008),Action|Crime|Thriller|IMAX,68,0.1692,3.3235,0.382,0.2756,0.3181,0.233,2057,2248,2572,515
365,Little Buddha (1993),Drama,91,0.3136,3.0824,0.2376,0.2756,0.2604,0.2908,2057,2447,2342,390
1461,Vegas Vacation (National Lampoon's Las Vegas Vacation) (1997),Comedy,128,0.4498,2.7305,0.1014,0.2756,0.2059,0.3453,2057,2613,2129,556
2014,Freaky Friday (1977),Children|Comedy|Fantasy,102,0.361,2.9755,0.1899,0.2754,0.2412,0.3096,2058,2510,2257,452
86833,Bridesmaids (2011),Comedy,53,0.0326,3.5094,0.5179,0.2753,0.3723,0.1782,2059,2024,2735,711
6213,Tears of the Sun (2003),Action|Drama|Thriller,79,0.2495,3.1962,0.301,0.2753,0.2856,0.265,2059,2373,2450,391
2123,All Dogs Go to Heaven (1989),Animation|Children|Comedy|Drama|Fantasy,118,0.4181,2.8347,0.1325,0.2753,0.2181,0.3324,2059,2577,2174,518
4487,Cocktail (1988),Drama|Romance,122,0.4306,2.7951,0.1196,0.2751,0.2129,0.3373,2060,2599,2152,539
2142,"American Tail: Fievel Goes West, An (1991)",Adventure|Animation|Children|Musical|Western,104,0.3707,2.9471,0.178,0.2743,0.2358,0.3129,2061,2528,2246,467
69526,Transformers: Revenge of the Fallen (2009),Action|Adventure|Sci-Fi|IMAX,102,0.361,2.9706,0.1871,0.274,0.2392,0.3088,2062,2519,2263,457
3566,"Big Kahuna, The (2000)",Comedy|Drama,73,0.2034,3.2671,0.344,0.2737,0.3018,0.2456,2063,2310,2529,466
3688,Porky's (1982),Comedy,120,0.4244,2.8042,0.123,0.2737,0.2134,0.334,2063,2596,2165,533
2361,Pink Flamingos (1972),Comedy,75,0.2197,3.2333,0.3267,0.2732,0.2946,0.2518,2064,2334,2501,437
8969,Bridget Jones: The Edge of Reason (2004),Comedy|Drama|Romance,100,0.3537,2.98,0.1921,0.2729,0.2406,0.3052,2065,2515,2280,450
90746,"Adventures of Tintin, The (2011)",Action|Animation|Mystery|IMAX,55,0.0549,3.4727,0.4906,0.2728,0.3599,0.1856,2066,2074,2715,649
1034,Freeway (1996),Comedy|Crime|Drama|Thriller,70,0.1808,3.3,0.3644,0.2726,0.3093,0.2359,2067,2278,2565,498
886,Bulletproof (1996),Action|Comedy|Crime,77,0.2338,3.2143,0.3107,0.2723,0.2877,0.2569,2068,2358,2477,409
1836,"Last Days of Disco, The (1998)",Comedy|Drama,77,0.2338,3.2143,0.3107,0.2723,0.2877,0.2569,2068,2358,2477,409
60126,Get Smart (2008),Action|Comedy,83,0.2706,3.1506,0.2737,0.2721,0.2728,0.2715,2069,2404,2418,349
4564,Always (1989),Drama|Fantasy|Romance,59,0.0948,3.4153,0.4485,0.2717,0.3424,0.2009,2070,2144,2671,601
49822,"Good Shepherd, The (2006)",Drama|Thriller,59,0.0948,3.4153,0.4485,0.2717,0.3424,0.2009,2070,2144,2671,601
2135,Doctor Dolittle (1967),Adventure|Children|Musical,97,0.3409,3.0052,0.2024,0.2717,0.244,0.2993,2070,2501,2311,431
6952,Gothika (2003),Horror|Thriller,105,0.3754,2.9238,0.1676,0.2715,0.2299,0.3131,2071,2542,2243,471
3145,Cradle Will Rock (1999),Drama,63,0.1309,3.3651,0.4112,0.271,0.3271,0.215,2072,2199,2630,558
5313,"Scorpion King, The (2002)",Action|Adventure|Fantasy,131,0.4589,2.6527,0.0825,0.2707,0.1954,0.346,2073,2641,2125,568
92,Mary Reilly (1996),Drama|Horror|Thriller,119,0.4222,2.7941,0.119,0.2706,0.2099,0.3312,2074,2605,2178,531
1970,"Nightmare on Elm Street 3: Dream Warriors, A (1987)",Horror|Thriller,119,0.4222,2.7941,0.119,0.2706,0.2099,0.3312,2074,2605,2178,531
4345,"Anniversary Party, The (2001)",Drama,51,0.0107,3.5294,0.5301,0.2704,0.3743,0.1665,2075,2016,2776,760
523,Ruby in Paradise (1993),Drama,51,0.0107,3.5294,0.5301,0.2704,0.3743,0.1665,2075,2016,2776,760
879,"Relic, The (1997)",Horror|Thriller,118,0.4181,2.8008,0.1212,0.2696,0.2102,0.329,2076,2603,2189,527
62155,Nick and Norah's Infinite Playlist (2008),Comedy|Drama|Romance,56,0.0675,3.4464,0.4711,0.2693,0.35,0.1886,2077,2113,2705,628
2322,Soldier (1998),Action|Sci-Fi|War,98,0.3456,2.9796,0.1918,0.2687,0.2379,0.2994,2078,2523,2310,445
1016,"Shaggy Dog, The (1959)",Children|Comedy,89,0.3007,3.0787,0.2357,0.2682,0.2552,0.2812,2079,2466,2384,387
45880,Marie Antoinette (2006),Drama|Romance,55,0.0549,3.4636,0.4812,0.268,0.3533,0.1828,2080,2099,2721,641
2875,Sommersby (1993),Drama|Mystery|Romance,108,0.3845,2.8843,0.15,0.2673,0.2204,0.3142,2081,2573,2237,492
2093,Return to Oz (1985),Adventure|Children|Fantasy,102,0.361,2.9363,0.1733,0.2671,0.2296,0.3046,2082,2545,2283,463
55830,Be Kind Rewind (2008),Comedy,70,0.1808,3.2786,0.3525,0.2666,0.301,0.2323,2083,2314,2575,492
3484,"Skulls, The (2000)",Thriller,120,0.4244,2.7583,0.1086,0.2665,0.2033,0.3296,2084,2625,2187,541
3770,Dreamscape (1984),Horror|Sci-Fi|Thriller,71,0.1899,3.2606,0.3412,0.2655,0.2958,0.2353,2085,2330,2567,482
1660,Eve's Bayou (1997),Drama,60,0.1061,3.3833,0.4244,0.2652,0.3289,0.2016,2086,2190,2670,584
469,"House of the Spirits, The (1993)",Drama|Romance,82,0.2649,3.1341,0.2652,0.2651,0.2651,0.265,2087,2429,2449,362
2153,"Avengers, The (1998)",Action|Adventure,148,0.5035,2.2703,0.0264,0.2649,0.1695,0.3603,2088,2723,2066,657
7007,"Last Boy Scout, The (1991)",Action|Comedy|Crime|Drama|Thriller,61,0.1161,3.3689,0.4137,0.2649,0.3244,0.2054,2089,2220,2663,574
71745,Where the Wild Things Are (2009),Adventure|Children|Drama|Fantasy|IMAX,61,0.1161,3.3689,0.4137,0.2649,0.3244,0.2054,2089,2220,2663,574
2136,"Nutty Professor, The (1963)",Comedy|Sci-Fi,124,0.4382,2.6855,0.0901,0.2641,0.1945,0.3337,2090,2649,2168,559
32596,Sahara (2005),Action|Adventure|Comedy,76,0.2272,3.1908,0.2979,0.2626,0.2767,0.2484,2091,2392,2514,423
842,Tales from the Crypt Presents: Bordello of Blood (1996),Comedy|Horror,108,0.3845,2.8519,0.14,0.2622,0.2133,0.3111,2092,2597,2253,505
36519,Transporter 2 (2005),Action|Crime|Thriller,77,0.2338,3.1753,0.2891,0.2615,0.2725,0.2504,2093,2405,2508,415
4941,Flash Gordon (1980),Action|Adventure|Sci-Fi,92,0.3176,3.0109,0.2053,0.2615,0.239,0.2839,2093,2520,2372,427
2042,D2: The Mighty Ducks (1994),Children|Comedy,132,0.4636,2.5379,0.0593,0.2615,0.1806,0.3423,2093,2703,2134,610
53550,Rescue Dawn (2006),Action|Adventure|Drama|War,50,0.0,3.52,0.5226,0.2613,0.3658,0.1568,2094,2049,2802,753
3987,Bounce (2000),Drama|Romance,103,0.365,2.8981,0.1551,0.26,0.218,0.302,2095,2578,2295,483
3248,Sister Act 2: Back in the Habit (1993),Comedy,128,0.4498,2.5703,0.0681,0.2589,0.1826,0.3353,2096,2691,2157,595
4387,Kiss of the Dragon (2001),Action,65,0.1478,3.3077,0.3691,0.2585,0.3027,0.2142,2097,2305,2633,536
51412,Next (2007),Action|Sci-Fi|Thriller,68,0.1692,3.2721,0.3478,0.2585,0.2942,0.2228,2097,2337,2603,506
3729,Shaft (1971),Action|Crime|Drama|Thriller,58,0.0873,3.3879,0.4281,0.2577,0.3259,0.1895,2098,2210,2703,605
3784,"Kid, The (2000)",Comedy|Fantasy,86,0.2869,3.064,0.2279,0.2574,0.2456,0.2692,2099,2496,2428,397
55805,Before the Devil Knows You're Dead (2007),Crime|Drama|Thriller,55,0.0549,3.4273,0.4595,0.2572,0.3381,0.1763,2100,2159,2744,644
41716,"Matador, The (2005)",Comedy|Drama|Thriller,60,0.1061,3.3583,0.4062,0.2561,0.3161,0.1961,2101,2256,2687,586
5941,Drumline (2002),Comedy|Drama|Musical|Romance,66,0.1547,3.2879,0.3575,0.2561,0.2967,0.2156,2101,2328,2627,526
332,Village of the Damned (1995),Horror|Sci-Fi,115,0.4109,2.7304,0.1011,0.256,0.194,0.3179,2102,2650,2219,548
2279,Urban Legend (1998),Horror|Thriller,122,0.4306,2.6393,0.0807,0.2556,0.1857,0.3256,2103,2678,2200,575
6645,THX 1138 (1971),Action|Adventure|Drama|Sci-Fi,56,0.0675,3.4107,0.4432,0.2553,0.3305,0.1802,2104,2183,2728,624
63,Don't Be a Menace to South Central While Drinking Your Juice in the Hood (1996),Comedy|Crime,104,0.3707,2.851,0.139,0.2549,0.2085,0.3012,2105,2608,2302,503
2793,"American Werewolf in Paris, An (1997)",Comedy|Horror|Romance|Thriller,106,0.3792,2.8302,0.1299,0.2546,0.2047,0.3044,2106,2620,2285,514
511,"Program, The (1993)",Action|Drama,79,0.2495,3.1203,0.2593,0.2544,0.2563,0.2524,2107,2463,2496,389
1003,Extreme Measures (1996),Drama|Thriller,80,0.2558,3.1125,0.2524,0.2541,0.2534,0.2548,2108,2471,2484,376
1875,Clockwatchers (1997),Comedy,51,0.0107,3.4804,0.4975,0.2541,0.3514,0.1567,2109,2107,2803,696
2249,My Blue Heaven (1990),Comedy,88,0.2954,3.0284,0.2112,0.2533,0.2365,0.2701,2110,2526,2425,416
55282,30 Days of Night (2007),Horror|Thriller,76,0.2272,3.1579,0.2784,0.2528,0.2631,0.2426,2111,2436,2542,431
3243,Encino Man (1992),Comedy,120,0.4244,2.6458,0.0813,0.2528,0.1842,0.3214,2112,2688,2213,576
71156,"Men Who Stare at Goats, The (2009)",Action|Comedy|Drama,60,0.1061,3.35,0.3992,0.2527,0.3113,0.194,2113,2271,2692,579
1498,Inventing the Abbotts (1997),Drama|Romance,62,0.1227,3.3226,0.3814,0.252,0.3038,0.2003,2114,2300,2675,561
206,Unzipped (1995),Documentary,50,0.0,3.49,0.5031,0.2516,0.3522,0.1509,2115,2105,2814,709
3528,"Prince of Tides, The (1991)",Drama|Romance,83,0.2706,3.0723,0.2323,0.2514,0.2438,0.2591,2116,2502,2470,386
2381,Police Academy 4: Citizens on Patrol (1987),Comedy|Crime,142,0.489,2.0915,0.0129,0.2509,0.1557,0.3462,2117,2760,2124,643
71264,Cloudy with a Chance of Meatballs (2009),Animation|Children|Fantasy|IMAX,53,0.0326,3.4434,0.4689,0.2508,0.338,0.1635,2118,2160,2788,670
2331,Living Out Loud (1998),Comedy|Drama|Romance,53,0.0326,3.4434,0.4689,0.2508,0.338,0.1635,2118,2160,2788,670
1760,Spice World (1997),Comedy,146,0.4981,1.7877,0.0025,0.2503,0.1512,0.3494,2119,2774,2114,660
